player_id,name,position,shoots,height_cm,weight_kg,college,draft_year,nba_debut,experience_years,is_active,birth_date,birth_place
halldo01,Donta Hall,Power Forward and Center,Right,208,104,Alabama,,"February 25, 2020",2,False,1997-08-07,Alabama
hoardja01,Jaylen Hoard,Small Forward and Power Forward,Right,203,97,Wake Forest,,"November 10, 2019",3,False,1999-03-30,France
brissos01,Oshae Brissett,Small Forward and Power Forward,Right,201,95,Syracuse,,"November 18, 2019",6,False,1998-06-20,Ontario
morgaju01,Juwan Morgan,Power Forward,Right,201,105,Indiana,,"November 27, 2019",3,False,1997-04-17,Missouri
watanyu01,Yuta Watanabe,Small Forward,Left,206,97,George Washington,,"October 27, 2018",6,False,1994-10-13,Japan
millema01,Malcolm Miller,Small Forward,Right,201,95,Holy Cross,,"December 20, 2017",3,False,1993-03-06,Maryland
onimi01,Miye Oni,Shooting Guard and Small Forward,Right,196,93,Yale,2019.0,"November 11, 2019",3,True,1997-08-04,California
chandty01,Tyson Chandler,Center and Power Forward,Right,213,106,,2001.0,"October 31, 2001",19,False,1982-10-02,California
hortota01,Talen Horton-Tucker,Shooting Guard and Point Guard,Right,193,106,Iowa State,2019.0,"December 8, 2019",6,True,2000-11-25,Illinois
johnsal02,Alize Johnson,Power Forward,Right,206,96,,2018.0,"October 19, 2018",5,True,1996-04-22,Pennsylvania
mokokad01,Adam Mokoka,Shooting Guard and Small Forward,Right,193,86,,,"December 28, 2019",2,False,1998-07-18,France
watsopa01,Paul Watson,Small Forward,Right,198,95,Fresno State,,"January 8, 2020",3,False,1994-12-30,Arizona
johnsbj01,B.J. Johnson,Small Forward,Left,201,90,,,"March 3, 2019",3,False,1995-12-21,Pennsylvania
anderju01,Justin Anderson,Small Forward and Shooting Guard,Left,198,104,Virginia,2015.0,"October 28, 2015",6,False,1993-11-19,Virginia
motlejo01,Johnathan Motley,Power Forward,Right,203,104,Baylor,,"December 14, 2017",3,False,1995-05-04,Texas
frazimi01,Michael Frazier,Shooting Guard,Right,190,90,Florida,,"January 9, 2020",1,False,1994-03-08,New York
grantje02,Jerian Grant,Point Guard and Shooting Guard,Right,193,92,Notre Dame,2015.0,"October 28, 2015",5,False,1992-10-09,Maryland
pargoje01,Jeremy Pargo,Point Guard and Shooting Guard,Right,188,99,Gonzaga,,"December 26, 2011",3,False,1986-03-17,Illinois
brantja01,Jarrell Brantley,Power Forward,Right,196,113,College of Charleston,2019.0,"October 25, 2019",3,True,1996-06-07,South Carolina
thomala01,Lance Thomas,Power Forward and Small Forward,Right,203,108,Duke,,"December 28, 2011",9,False,1988-04-24,New York
fallta01,Tacko Fall,Center,Right,229,141,Central Florida,,"October 26, 2019",3,False,1995-12-10,Senegal
cookty01,Tyler Cook,Power Forward and Small Forward,Right,203,115,Iowa,,"October 26, 2019",3,False,1997-09-23,Missouri
vincega01,Gabe Vincent,Point Guard,Right,188,90,UC Santa Barbara,,"January 27, 2020",7,True,1996-06-14,California
brownch02,Charlie Brown Jr.,Shooting Guard,Right,198,90,Saint Joseph's,,"November 6, 2019",4,True,1997-02-02,Pennsylvania
hallde01,Devon Hall,Point Guard,Left,188,97,Virginia,2018.0,"November 12, 2019",1,True,1995-07-07,Virginia
kinglo02,Louis King,Small Forward and Power Forward,Right,201,92,Oregon,,"December 26, 2019",4,False,1999-04-06,New Jersey
roberan03,Andre Roberson,Shooting Guard and Small Forward,Right,201,95,Colorado,2013.0,"November 1, 2013",7,False,1991-12-04,New Mexico
wadede01,Dean Wade,Power Forward,Right,206,103,Kansas State,,"November 18, 2019",7,True,1996-11-20,Kansas
wrighju02,Justin Wright-Foreman,Point Guard,Left,183,86,Hofstra,2019.0,"February 21, 2020",1,True,1997-10-27,New York
uthofja01,Jarrod Uthoff,Power Forward,Right,206,99,Iowa,,"March 10, 2017",2,False,1993-05-19,Iowa
brazdig01,Ignas Brazdeikis,Small Forward,Left,198,100,Michigan,2019.0,"November 3, 2019",3,True,1999-01-08,Lithuania
cancavl01,Vlatko ÄanÄar,Power Forward,Right,203,107,,2017.0,"October 31, 2019",5,False,1997-04-10,Slovenia
herveke01,Kevin Hervey,Power Forward,Right,203,104,UT Arlington,2018.0,"December 26, 2019",1,True,1996-07-09,Texas
smithjr01,J.R. Smith,Shooting Guard and Small Forward,Right,198,102,North Carolina A&T,2004.0,"November 3, 2004",16,False,1985-09-09,New Jersey
thomakh01,Khyri Thomas,Shooting Guard,Right,190,95,Creighton,2018.0,"November 9, 2018",3,True,1996-05-08,Nebraska
samanlu01,Luka Å amaniÄ,Power Forward,Right,208,102,,2019.0,"March 6, 2020",4,False,2000-01-09,Croatia
thornsi01,Sindarius Thornwell,Shooting Guard and Small Forward,Right,193,97,South Carolina,2017.0,"October 19, 2017",4,False,1994-11-15,South Carolina
jeffeam01,Amile Jefferson,Power Forward,Right,206,100,Duke,,"December 31, 2018",2,False,1993-05-07,Pennsylvania
lawvi01,Vic Law,Power Forward,Right,201,90,Northwestern,,"January 26, 2020",1,False,1995-12-19,Illinois
hernade01,Dewan Hernandez,Center,Right,208,106,Miami (FL),2019.0,"November 18, 2019",1,True,1996-12-09,Florida
mitrona01,Naz Mitrou-Long,Shooting Guard,Right,190,98,Iowa State,,"December 26, 2017",3,False,1993-08-03,Ontario
noahjo01,Joakim Noah,Center,Right,211,104,Florida,2007.0,"November 6, 2007",13,False,1985-02-25,New York
parsoch01,Chandler Parsons,Small Forward and Power Forward,Right,206,104,Florida,2011.0,"December 29, 2011",9,False,1988-10-25,Florida
willini01,Nigel Williams-Goss,Point Guard,Right,188,86,,2017.0,"October 25, 2019",1,False,1994-09-16,Oregon
robinju01,Justin Robinson,Point Guard,Left,185,88,Virginia Tech,,"October 23, 2019",3,False,1997-10-12,Virginia
bonejo01,Jordan Bone,Point Guard,Right,188,81,Tennessee,2019.0,"November 4, 2019",2,True,1997-11-05,Tennessee
cheatzy01,Zylan Cheatham,Small Forward and Power Forward,Right,196,99,,,"November 16, 2019",2,False,1995-11-17,Arizona
hannadu01,Dusty Hannahs,Shooting Guard,Right,193,88,,,"March 31, 2019",2,False,1993-09-02,Arkansas
hasleud01,Udonis Haslem,Power Forward and Center,Right,203,106,Florida,,"October 28, 2003",20,False,1980-06-09,Florida
magetjo01,Josh Magette,Point Guard,Left,185,72,Alabama-Huntsville,,"October 18, 2017",2,False,1989-11-28,Alabama
weathqu01,Quinndary Weatherspoon,Shooting Guard,Right,190,93,Mississippi State,2019.0,"February 8, 2020",3,True,1996-09-10,Mississippi
vandeja01,Jarred Vanderbilt,Power Forward,Left,203,97,Kentucky,2018.0,"January 25, 2019",8,True,1999-04-03,Texas
brownmo01,Moses Brown,Center,Right,218,117,UCLA,,"November 10, 2019",6,True,1999-10-13,New York
clevean01,Antonius Cleveland,Shooting Guard,Right,196,88,SE Missouri State,,"November 17, 2017",2,False,1994-02-02,Tennessee
shayoma01,Marial Shayok,Shooting Guard,Right,196,89,,2019.0,"February 6, 2020",1,True,1995-07-26,Ontario
lecquja01,Jalen Lecque,Point Guard and Shooting Guard,Right,193,83,,,"January 16, 2020",2,False,2000-06-13,New York
norveza01,Zach Norvell,Shooting Guard,Left,196,93,Gonzaga,,"October 25, 2019",1,False,1997-12-09,Illinois
boldejo01,Jonah Bolden,Center and Power Forward,Right,203,102,UCLA,2017.0,"October 16, 2018",2,False,1996-01-02,Australia
pattoju01,Justin Patton,Center,Right,211,109,Creighton,2017.0,"April 1, 2018",4,False,1997-06-14,Nebraska
pondssh01,Shamorie Ponds,Point Guard,Left,183,79,St. John's,,"November 27, 2019",1,False,1998-06-29,New York
reavejo02,Josh Reaves,Small Forward,Left,193,97,Penn State,,"January 2, 2020",1,False,1997-06-04,Virginia
smithzh01,Zhaire Smith,Shooting Guard and Small Forward,Right,190,92,Texas Tech,2018.0,"March 25, 2019",2,True,1999-06-04,Texas
antetko01,Kostas Antetokounmpo,Power Forward and Small Forward,Right,208,90,Dayton,2018.0,"March 20, 2019",3,True,1997-11-20,Greece
okpalkz01,KZ Okpala,Power Forward,Right,203,97,Stanford,2019.0,"October 23, 2019",4,True,1999-04-28,California
bowenbr02,Brian Bowen,Small Forward,Right,201,90,,,"November 12, 2019",2,False,1998-10-02,Michigan
cacokde01,Devontae Cacok,Power Forward and Center,Right,201,108,UNC Wilmington,,"August 13, 2020",3,False,1996-10-08,Illinois
mikaer01,Eric Mika,Center,Right,208,108,BYU,,"February 1, 2020",1,False,1995-01-05,Utah
anderry01,Ryan Anderson,Power Forward and Center,Right,206,108,California,2008.0,"October 29, 2008",12,False,1988-05-06,California
breweco01,Corey Brewer,"Small Forward, Shooting Guard, and Power Forward",Right,206,84,Florida,2007.0,"November 2, 2007",13,False,1986-03-05,Tennessee
crawfja01,Jamal Crawford,Shooting Guard and Point Guard,Right,196,83,Michigan,2000.0,"October 31, 2000",20,False,1980-03-20,Washington
mbahalu01,Luc Mbah a Moute,Power Forward and Small Forward,Right,203,104,UCLA,2008.0,"October 28, 2008",12,False,1986-09-09,Cameroon
randlch01,Chasson Randle,Point Guard,Right,188,83,Stanford,,"January 14, 2017",4,False,1993-02-05,Illinois
strusma01,Max Strus,Small Forward,Right,196,97,,,"November 22, 2019",7,True,1996-03-28,Illinois
guyky01,Kyle Guy,Shooting Guard and Point Guard,Right,185,75,Virginia,2019.0,"January 10, 2020",3,True,1997-08-11,Indiana
owensta01,Tariq Owens,Power Forward,Right,208,92,,,"February 2, 2020",1,False,1995-06-30,New York
maconda01,Daryl Macon,Point Guard and Shooting Guard,Right,188,83,Arkansas,,"October 26, 2018",2,False,1995-11-29,Arkansas
alexaky01,Kyle Alexander,Center,Right,211,99,Tennessee,,"August 6, 2020",1,False,1996-10-21,Ontario
chealjo01,Joe Chealey,Point Guard,Right,193,86,College of Charleston,,"January 30, 2019",2,False,1995-11-01,Florida
ellenhe01,Henry Ellenson,Power Forward and Center,Right,208,108,Marquette,2016.0,"October 26, 2016",5,False,1997-01-13,Wisconsin
grayjo01,Josh Gray,Point Guard,Right,183,81,LSU,,"February 2, 2018",2,False,1993-09-09,Louisiana
harpeja01,Jared Harper,Point Guard,Right,178,79,Auburn,,"October 23, 2019",3,False,1997-09-14,Georgia
moonema01,Matt Mooney,Shooting Guard,Right,190,90,,,"January 20, 2020",2,False,1996-02-07,Illinois
newmama01,Malik Newman,Point Guard and Shooting Guard,Right,190,86,,,"February 9, 2020",2,False,1997-02-21,Louisiana
zellety01,Tyler Zeller,Center,Right,213,114,UNC,2012.0,"October 30, 2012",8,False,1990-01-17,California
boldema01,Marques Bolden,Center,Right,208,112,Duke,,"February 1, 2020",3,True,1998-04-17,Texas
howarwi01,William Howard,Power Forward,Right,203,93,,,"February 7, 2020",1,False,1993-10-25,France
kiddst01,Stanton Kidd,Shooting Guard,Right,198,97,,,"October 25, 2019",1,False,1992-03-18,Maryland
macurjp01,J.P. Macura,Shooting Guard,Right,193,92,Xavier,,"January 2, 2019",2,False,1995-06-05,Minnesota
robyis01,Isaiah Roby,Power Forward,Right,198,104,Nebraska,2019.0,"January 29, 2020",4,True,1998-02-03,Illinois
edwaran01,Anthony Edwards,Shooting Guard,Right,193,102,Georgia,2020.0,"December 23, 2020",6,True,2001-08-05,Georgia
duranke01,Kevin Durant,"Small Forward, Power Forward, and Shooting Guard",Right,211,108,Texas,2007.0,"October 31, 2007",18,True,1988-09-29,District of Columbia
beysa01,Saddiq Bey,Small Forward,Right,203,97,Villanova,2020.0,"December 26, 2020",5,True,1999-04-09,North Carolina
walljo01,John Wall,Point Guard,Right,190,95,Kentucky,2010.0,"October 28, 2010",11,False,1990-09-06,North Carolina
ballla01,LaMelo Ball,Point Guard,Right,201,81,,2020.0,"December 23, 2020",6,True,2001-08-22,California
tateja01,Jae'Sean Tate,Small Forward and Power Forward,Left,193,104,Ohio State,,"December 26, 2020",6,True,1995-10-28,Ohio
halibty01,Tyrese Haliburton,Point Guard and Shooting Guard,Right,196,83,Iowa State,2020.0,"December 23, 2020",5,True,2000-02-29,Wisconsin
quickim01,Immanuel Quickley,Point Guard and Shooting Guard,Right,188,86,Kentucky,2020.0,"December 23, 2020",6,True,1999-06-17,Maryland
maledth01,ThÃ©o Maledon,Point Guard,Right,193,79,,2020.0,"December 26, 2020",4,False,2001-06-12,France
willipa01,Patrick Williams,Power Forward,Right,198,97,Florida State,2020.0,"December 23, 2020",6,True,2001-08-26,North Carolina
okorois01,Isaac Okoro,Shooting Guard and Small Forward,Right,193,102,Auburn,2020.0,"December 23, 2020",6,True,2001-01-26,Georgia
banede01,Desmond Bane,Shooting Guard,Right,198,97,TCU,2020.0,"December 23, 2020",6,True,1998-06-25,Indiana
anthoco01,Cole Anthony,Point Guard,Right,188,83,UNC,2020.0,"December 23, 2020",6,True,2000-05-15,Oregon
stewais01,Isaiah Stewart,Center and Power Forward,Right,203,113,Washington,2020.0,"December 28, 2020",6,True,2001-05-22,New York
pritcpa01,Payton Pritchard,Point Guard and Shooting Guard,Right,185,88,Oregon,2020.0,"December 23, 2020",6,True,1998-01-28,Oregon
maxeyty01,Tyrese Maxey,Point Guard and Shooting Guard,Right,188,90,Kentucky,2020.0,"December 23, 2020",6,True,2000-11-04,Texas
wisemja01,James Wiseman,Center,Left,211,108,Memphis,2020.0,"December 22, 2020",5,True,2001-03-31,Tennessee
mcdanja02,Jaden McDaniels,Power Forward and Small Forward,Right,206,83,Washington,2020.0,"December 27, 2020",6,True,2000-09-29,Washington
martike04,KJ Martin,Small Forward and Power Forward,Right,198,97,,2020.0,"January 8, 2021",5,True,2001-01-06,California
campafa01,Facundo Campazzo,Point Guard,Right,178,88,,,"December 23, 2020",3,False,1991-03-23,Argentina
tillmxa01,Xavier Tillman Sr.,Center and Power Forward,Right,203,111,Michigan State,2020.0,"January 3, 2021",6,True,1999-01-12,Michigan
pokusal01,Aleksej Pokusevski,Power Forward,Right,213,95,,2020.0,"December 26, 2020",4,False,2001-12-26,Serbia
couside01,DeMarcus Cousins,Center,Right,208,122,Kentucky,2010.0,"October 27, 2010",11,False,1990-08-13,Alabama
hamptrj01,R.J. Hampton,Shooting Guard and Point Guard,Right,193,79,,2020.0,"December 28, 2020",4,False,2001-02-07,Texas
flynnma01,Malachi Flynn,Point Guard,Right,185,83,,2020.0,"December 23, 2020",5,True,1998-05-10,Washington
okekech01,Chuma Okeke,Power Forward and Small Forward,Right,201,103,Auburn,2019.0,"December 23, 2020",5,True,1998-08-18,Georgia
lewiski01,Kira Lewis Jr.,Point Guard,Right,185,77,Alabama,2020.0,"December 29, 2020",4,True,2001-04-06,Alabama
avdijde01,Deni Avdija,Small Forward,Right,203,103,,2020.0,"December 23, 2020",6,True,2001-01-03,Israel
vassede01,Devin Vassell,Shooting Guard and Small Forward,Right,196,90,Florida State,2020.0,"December 23, 2020",6,True,2000-08-23,Georgia
achiupr01,Precious Achiuwa,Center and Power Forward,Right,203,110,Memphis,2020.0,"December 23, 2020",6,True,1999-09-19,Nigeria
leesa01,Saben Lee,Point Guard,Right,188,83,Vanderbilt,2020.0,"January 6, 2021",4,True,1999-06-23,Missouri
toppiob01,Obi Toppin,Power Forward,Right,206,99,Dayton,2020.0,"December 23, 2020",6,True,1998-03-04,New York
marshna01,Naji Marshall,Small Forward,Right,198,99,Xavier,,"January 15, 2021",6,True,1998-01-24,New Jersey
okongon01,Onyeka Okongwu,Center,Right,208,108,USC,2020.0,"January 15, 2021",6,True,2000-12-11,California
brookar01,Armoni Brooks,Point Guard and Shooting Guard,Right,190,88,Houston,,"April 9, 2021",3,False,1998-06-05,Texas
nesmiaa01,Aaron Nesmith,Small Forward,Right,196,97,Vanderbilt,2020.0,"December 25, 2020",6,True,1999-10-16,South Carolina
hayeski01,Killian Hayes,Point Guard,Left,193,88,,2020.0,"December 23, 2020",6,True,2001-07-27,Florida
nworajo01,Jordan Nwora,Small Forward,Right,203,102,Louisville,2020.0,"December 25, 2020",4,True,1998-09-09,New York
jonesma05,Mason Jones,Shooting Guard,Right,193,90,,,"January 8, 2021",4,False,1998-07-21,Texas
stevela01,Lamar Stevens,Power Forward and Small Forward,Right,201,104,Penn State,,"December 27, 2020",5,False,1997-07-09,Pennsylvania
windldy01,Dylan Windler,Small Forward,Left,201,88,Belmont,2019.0,"December 23, 2020",4,True,1996-09-22,Indiana
joeis01,Isaiah Joe,Shooting Guard,Right,193,74,Arkansas,2020.0,"December 27, 2020",6,True,1999-07-02,Arkansas
nnajize01,Zeke Nnaji,Power Forward,Right,208,108,Arizona,2020.0,"December 28, 2020",6,True,2001-01-09,Minnesota
lamban01,Anthony Lamb,Small Forward,Right,198,102,University of Vermont,,"March 11, 2021",3,False,1998-01-20,New York
thomabr01,Brodric Thomas,Shooting Guard,Right,196,83,Truman State University,,"December 26, 2020",2,False,1997-01-28,Illinois
knighna01,Nathan Knight,Power Forward and Center,Right,203,114,William & Mary,,"December 23, 2020",3,False,1997-09-20,New York
mayssk01,Skylar Mays,Shooting Guard and Point Guard,Right,193,92,LSU,2020.0,"December 23, 2020",4,True,1997-09-05,Louisiana
mannini01,Nico Mannion,Point Guard,Right,188,86,Arizona,2020.0,"January 4, 2021",1,True,2001-03-14,Italy
gillefr01,Freddie Gillespie,Power Forward,Right,206,111,,,"April 10, 2021",2,False,1997-06-14,Minnesota
howarma02,Markus Howard,Shooting Guard,Right,178,79,Marquette,,"December 25, 2020",2,False,1999-03-03,New Jersey
greenjo02,Josh Green,Shooting Guard,Right,198,90,Arizona,2020.0,"December 23, 2020",6,True,2000-11-16,Australia
jamesmi02,Mike James,Point Guard,Right,185,79,Lamar,,"October 18, 2017",2,False,1990-08-18,Oregon
harrija01,Jalen Harris,Shooting Guard,Right,196,88,,2020.0,"January 8, 2021",1,True,1998-08-14,Texas
jonestr01,Tre Jones,Point Guard,Right,185,83,Duke,2020.0,"December 30, 2020",6,True,2000-01-08,Minnesota
merrisa01,Sam Merrill,Shooting Guard,Right,193,92,Utah State University,2020.0,"December 23, 2020",6,True,1996-05-15,Utah
forretr01,Trent Forrest,Shooting Guard and Point Guard,Right,193,95,Florida State,,"January 5, 2021",4,False,1998-06-12,Alabama
reedpa01,Paul Reed,Center and Power Forward,Right,206,95,DePaul,2020.0,"January 4, 2021",6,True,1999-06-14,Florida
halljo01,Josh Hall,Small Forward,Right,206,86,,,"December 29, 2020",1,False,2000-10-08,North Carolina
deckga01,Gabriel Deck,Power Forward,Right,198,104,,,"April 29, 2021",2,False,1995-02-08,Argentina
gillan01,Anthony Gill,Power Forward,Right,201,104,,,"December 29, 2020",6,True,1992-10-17,North Carolina
perryre01,Reggie Perry,Power Forward,Right,203,113,Mississippi State,2020.0,"December 22, 2020",2,True,2000-03-21,Mississippi
milleda01,Darius Miller,Small Forward,Right,198,102,Kentucky,2012.0,"October 31, 2012",6,False,1990-03-21,Kentucky
ellebcj01,CJ Elleby,Small Forward,Left,198,90,Washington State,2020.0,"December 23, 2020",2,True,2000-06-16,Washington
tilliki02,Killian Tillie,Center,Right,206,99,Gonzaga,,"February 28, 2021",2,False,1998-03-05,France
oturuda01,Daniel Oturu,Center,Right,208,108,Minnesota,2020.0,"December 25, 2020",2,True,1999-09-20,New York
smithja04,Jalen Smith,Center and Power Forward,Right,203,97,Maryland,2020.0,"December 23, 2020",6,True,2000-03-16,Virginia
mathida01,Dakota Mathias,Shooting Guard,Right,193,90,Purdue,,"December 27, 2020",2,False,1995-07-11,Ohio
careyve01,Vernon Carey Jr.,Center,Left,208,122,Duke,2020.0,"December 30, 2020",3,True,2001-02-25,Florida
diakima01,Mamadi Diakite,Power Forward and Center,Right,206,103,Virginia,,"March 11, 2021",4,False,1997-01-21,Guinea
frankro01,Robert Franks,Power Forward,Right,201,102,Washington State,,"April 12, 2021",1,False,1996-12-18,Washington
oliveca01,Cameron Oliver,Small Forward,Right,203,102,Nevada,,"May 10, 2021",2,False,1996-07-11,California
hintona01,Nate Hinton,Shooting Guard and Small Forward,Right,196,95,Houston,,"January 3, 2021",3,True,1999-06-08,North Carolina
sirvyde01,Deividas Sirvydis,Shooting Guard,Left,203,86,,2019.0,"January 6, 2021",2,False,2000-06-10,Lithuania
winstca01,Cassius Winston,Point Guard,Right,185,83,Michigan State,2020.0,"January 11, 2021",2,True,1998-02-28,Michigan
ramseja01,Jahmi'us Ramsey,Shooting Guard,Right,190,86,Texas Tech,2020.0,"December 27, 2020",3,True,2001-06-09,Texas
mcderse01,Sean McDermott,Small Forward,Right,198,88,Butler,,"December 30, 2020",1,True,1996-11-03,Indiana
stanlca01,Cassius Stanley,Shooting Guard,Right,196,86,Duke,2020.0,"December 26, 2020",2,True,1999-08-18,California
scrubja01,Jay Scrubb,Shooting Guard,Left,196,99,John A. Logan College,2020.0,"May 11, 2021",3,True,2000-09-01,Kentucky
cannade01,Devin Cannady,Point Guard,Right,188,83,Princeton,,"April 7, 2021",2,False,1996-05-21,Indiana
hugheel01,Elijah Hughes,Shooting Guard and Small Forward,Right,196,97,,2020.0,"December 23, 2020",2,True,1998-03-10,New York
dotsode01,Devon Dotson,Point Guard,Right,185,83,Kansas,,"January 1, 2021",3,False,1999-08-02,Illinois
portejo01,Jontay Porter,Power Forward,Left,211,108,Missouri,,"March 15, 2021",2,False,1999-11-15,Missouri
woodaro01,Robert Woodard II,Small Forward,Right,198,106,Mississippi State,2020.0,"December 27, 2020",2,True,1999-09-22,Mississippi
beyty01,Tyler Bey,Small Forward,Right,201,97,Colorado,2020.0,"January 13, 2021",1,True,1998-02-10,Nevada
rillegr01,Grant Riller,Point Guard,Right,188,86,College of Charleston,2020.0,"April 4, 2021",1,True,1997-02-08,Florida
azubuud01,Udoka Azubuike,Center,Right,211,122,Kansas,2020.0,"December 23, 2020",4,True,1999-09-17,Nigeria
bryanel01,Elijah Bryant,Shooting Guard,Right,196,95,,,"May 16, 2021",1,False,1995-04-19,Georgia
nunnaja01,James Nunnally,Small Forward,Right,201,92,UC Santa Barbara,,"January 16, 2014",3,False,1990-07-14,California
richani01,Nick Richards,Center and Power Forward,Right,211,111,Kentucky,2020.0,"December 30, 2020",6,True,1997-11-29,Jamaica
reynoca01,Cameron Reynolds,Small Forward and Shooting Guard,Left,201,102,Tulane,,"March 3, 2019",2,False,1995-02-07,Texas
toupaax01,Axel Toupane,Small Forward,Right,201,95,,,"March 4, 2016",3,False,1992-07-23,France
brimaam01,Amida Brimah,Center,Right,208,104,UConn,,"April 25, 2021",1,False,1994-02-11,Ghana
varejan01,Anderson VarejÃ£o,Center and Power Forward,Right,211,123,,2004.0,"November 4, 2004",14,False,1982-09-28,Brazil
blevike01,Keljin Blevins,Small Forward,Right,193,90,,,"December 23, 2020",2,False,1995-11-24,Arkansas
maneka01,Karim ManÃ©,Point Guard,Right,190,86,Vanier College,,"December 31, 2020",1,False,2000-05-16,Senegal
terryty01,Tyrell Terry,Point Guard,Right,188,72,Stanford,2020.0,"December 25, 2020",2,True,2000-09-28,Minnesota
alexaty01,Ty-Shon Alexander,Shooting Guard,Right,190,88,Creighton,,"December 27, 2020",1,False,1998-07-16,North Carolina
darlina01,Nate Darling,Shooting Guard,Right,196,90,,,"March 13, 2021",1,False,1998-08-30,Nova Scotia
louzama01,Didi Louzada,Small Forward and Shooting Guard,Right,196,85,,2019.0,"May 12, 2021",2,False,1999-02-07,Brazil
spaldra01,Ray Spalding,Power Forward and Center,Right,208,97,Louisville,2018.0,"October 17, 2018",2,True,1997-03-11,Kentucky
fittsma01,Malik Fitts,Power Forward,Right,196,104,,,"April 9, 2021",2,False,1997-07-04,California
adamsja01,Jaylen Adams,Point Guard,Right,183,102,St. Bonaventure,,"October 17, 2018",3,False,1996-05-04,Maryland
haganas01,Ashton Hagans,Point Guard,Right,190,86,Kentucky,,"January 25, 2021",2,False,1999-07-08,Georgia
magnawi01,Will Magnay,Center,Right,208,106,Tulsa,,"March 23, 2021",1,False,1998-06-10,Australia
whittgr01,Greg Whittington,Power Forward,Right,203,95,Georgetown,,"February 27, 2021",1,False,1993-02-07,Maryland
wagnefr01,Franz Wagner,Small Forward,Right,208,99,Michigan,2021.0,"October 20, 2021",5,True,2001-08-27,Germany
greenja05,Jalen Green,Shooting Guard,Right,193,84,,2021.0,"October 20, 2021",5,True,2002-02-09,California
barnesc01,Scottie Barnes,"Power Forward, Shooting Guard, and Small Forward",Right,203,107,Florida State,2021.0,"October 20, 2021",5,True,2001-08-01,Florida
cunnica01,Cade Cunningham,Point Guard and Shooting Guard,Right,198,99,Oklahoma State,2021.0,"October 30, 2021",5,True,2001-09-25,Texas
mobleev01,Evan Mobley,Power Forward,Right,211,97,USC,2021.0,"October 20, 2021",5,True,2001-06-18,California
mitchda01,Davion Mitchell,Point Guard,Right,183,91,,2021.0,"October 20, 2021",5,True,1998-09-05,Georgia
joneshe01,Herbert Jones,Small Forward and Power Forward,Left,201,93,Alabama,2021.0,"October 20, 2021",5,True,1998-10-06,Alabama
duartch01,Chris Duarte,Small Forward and Shooting Guard,Right,196,86,Oregon,2021.0,"October 20, 2021",4,False,1997-06-13,Dominican Republic
hylanbo01,Bones Hyland,Point Guard and Shooting Guard,Right,188,76,VCU,2021.0,"October 25, 2021",5,True,2000-09-14,Delaware
sengual01,Alperen ÅengÃ¼n,Center,Right,211,110,,2021.0,"October 20, 2021",5,True,2002-07-25,Turkey
dosunay01,Ayo Dosunmu,Shooting Guard,Right,193,90,Illinois,2021.0,"October 20, 2021",5,True,2000-01-17,Illinois
giddejo01,Josh Giddey,"Point Guard, Shooting Guard, Power Forward, and Small Forward",Right,201,97,,2021.0,"October 20, 2021",5,True,2002-10-10,Australia
kuminjo01,Jonathan Kuminga,Power Forward and Small Forward,Right,201,102,,2021.0,"October 30, 2021",5,True,2002-10-06,Democratic Republic of the Congo
thompkl01,Klay Thompson,Shooting Guard and Small Forward,Right,196,99,Washington State,2011.0,"December 25, 2011",13,True,1990-02-08,California
kispeco01,Corey Kispert,Small Forward,Right,198,101,Gonzaga,2021.0,"October 22, 2021",5,True,1999-03-03,Washington
manntr01,Tre Mann,Point Guard,Right,193,80,Florida,2021.0,"October 20, 2021",5,True,2001-02-03,Florida
chrisjo01,Josh Christopher,Shooting Guard,Right,193,97,Arizona State,2021.0,"October 20, 2021",3,True,2001-12-08,California
thomaca02,Cam Thomas,Shooting Guard,Right,190,95,LSU,2021.0,"October 19, 2021",5,True,2001-10-13,Japan
suggsja01,Jalen Suggs,Point Guard and Shooting Guard,Right,196,92,Gonzaga,2021.0,"October 20, 2021",5,True,2001-06-03,Minnesota
willizi02,Ziaire Williams,Small Forward,Right,206,83,Stanford,2021.0,"October 20, 2021",5,True,2001-09-12,California
washidu02,Duane Washington Jr.,Shooting Guard and Point Guard,Right,188,89,Ohio State,,"October 29, 2021",2,False,2000-03-24,Germany
reaveau01,Austin Reaves,Shooting Guard,Right,196,89,,,"October 22, 2021",5,True,1998-05-29,Arkansas
wiggiaa01,Aaron Wiggins,Shooting Guard,Right,196,86,Maryland,2021.0,"November 14, 2021",5,True,1999-01-02,North Carolina
stephla01,Lance Stephenson,"Shooting Guard, Small Forward, and Point Guard",Right,198,104,Cincinnati,2010.0,"February 27, 2011",10,False,1990-09-05,New York
robinje02,Jeremiah Robinson-Earl,Power Forward and Center,Right,206,108,Villanova,2021.0,"October 20, 2021",5,True,2000-11-03,Missouri
watfotr01,Trendon Watford,Power Forward and Small Forward,Right,203,107,LSU,,"November 14, 2021",5,True,2000-11-09,Alabama
bostobr01,Brandon Boston Jr.,Shooting Guard and Small Forward,Right,198,85,Kentucky,2021.0,"October 25, 2021",4,False,2001-11-28,Georgia
murphtr02,Trey Murphy III,Small Forward,Right,203,93,,2021.0,"October 20, 2021",5,True,2000-06-18,North Carolina
alvarjo01,Jose Alvarado,Point Guard,Right,183,81,Georgia Tech,,"November 3, 2021",5,True,1998-04-12,New York
